dataset,strategy,seed,accuracy,log_loss,macro_f1,balanced_acc,mcc,pr_auc,macro_auc,top2_accuracy,n_classes
jannis,coreset,1,0.7029,0.7209803037198486,0.5207622863872987,0.5221961889454323,0.5335605189911606,0.5938530535969031,0.8600322811850855,0.9202,4
jannis,stratified_coreset,1,0.6884,0.7470415581068494,0.5079592509079542,0.5225681023335502,0.5135455380492321,0.5987053011800734,0.8581792602042017,0.921,4
jannis,random,2,0.7031,0.7159599519538998,0.5249450072358611,0.5264388169555752,0.5301385219929633,0.6033630071299854,0.8646915899252801,0.9214,4
jannis,stratified,2,0.7049,0.7198679722089765,0.5390840123615126,0.5282723716121274,0.5316809946108845,0.6018204559241432,0.8626799192100225,0.922,4
jannis,coreset,2,0.702,0.717325415139215,0.5193168616343922,0.5220302496102341,0.5316699114060544,0.6037367183639957,0.8627292595592192,0.9208,4
jannis,stratified_coreset,2,0.6861,0.7537763050142783,0.5042341360000011,0.5236961577558881,0.5136278041659228,0.6028809440998643,0.8583039137176224,0.9183,4
jannis,random,3,0.7021,0.7208485319836775,0.5513908274047572,0.534380838138415,0.5256322040936949,0.6092251531796928,0.8611188996125803,0.9233,4
jannis,stratified,3,0.6995,0.7282763380822824,0.519245090633039,0.5221514478384179,0.5253480580719594,0.5968406766043053,0.8591007258788301,0.9229,4
jannis,coreset,3,0.7004,0.7298290022036462,0.5195328281408073,0.5220383316935977,0.5322115253078433,0.5973769863843885,0.8600264059419974,0.9212,4
jannis,stratified_coreset,3,0.6903,0.7530821132152559,0.5062668574883589,0.5196054594077648,0.5138056680014312,0.5971696598791965,0.8578740798563875,0.9203,4
jannis,random,4,0.6948,0.7336661086200184,0.5296159700067654,0.5220291140989558,0.5137856513130632,0.596982998453807,0.8539866595933421,0.9201,4
jannis,stratified,4,0.7012,0.7237100408814018,0.5185894280778456,0.5196572019682424,0.526407542238242,0.596359072517139,0.8568050524266559,0.9213,4
jannis,coreset,4,0.6996,0.7225356635630716,0.5195370295683996,0.5183988647944312,0.5257528683262885,0.595649458582708,0.8598156716152249,0.9232,4
jannis,stratified_coreset,4,0.695,0.7443054247376797,0.5106478646288731,0.5207484974277505,0.5185992659307438,0.5953143803820614,0.8581909188881057,0.9217,4
MiniBooNE,random,1,0.9372,0.15962645262300976,0.9228073311795104,0.926028778634924,0.8457491823305762,0.9450492738281665,0.9804747155059722,,2
MiniBooNE,stratified,1,0.9349,0.1626665005136901,0.9195941229899411,0.9207348584420652,0.8392054899066094,0.9441288639696499,0.9798427047089807,,2
MiniBooNE,coreset,1,0.9316,0.17508200193422832,0.9146916196838661,0.9118113593909235,0.8294976511760875,0.9375665144886121,0.9773100544506182,,2
MiniBooNE,prototype,1,0.9056,0.219623795142565,0.8795286753401936,0.8687426819411361,0.7609979611215685,0.9096366055643698,0.9653827207316781,,2
MiniBooNE,stratified_coreset,1,0.8414,0.320609643519556,0.7668753852215222,0.7347812612514071,0.5844897979894346,0.8794691559074547,0.9590660061415714,,2
MiniBooNE,random,2,0.9332,0.17093232056993599,0.9193179185143829,0.93031335410379,0.8401591799070676,0.9407056025706314,0.9789468276704018,,2
MiniBooNE,stratified,2,0.9348,0.17143486344267284,0.9214388015975974,0.9335991365260232,0.8447178069870385,0.9435186322375915,0.9793404349589654,,2
MiniBooNE,coreset,2,0.9265,0.18173801575604934,0.9102695477149372,0.9163095939417322,0.8210249631041704,0.9309501931910128,0.9759988723080589,,2
MiniBooNE,prototype,2,0.9069,0.2170080724247406,0.8796113616822672,0.8644292255901063,0.7632016884020065,0.9168318547081544,0.9683855646316494,,2
MiniBooNE,stratified_coreset,2,0.8635,0.30370577361848666,0.8053112544600304,0.7723134785442292,0.6473669188283144,0.8920371382854186,0.9585331712040861,,2
MiniBooNE,random,3,0.9348,0.16303867401564104,0.9195139591187202,0.9208827305402796,0.8390527212533899,0.9430097068662436,0.9794258886840641,,2
MiniBooNE,stratified,3,0.9343,0.16523342123412638,0.9187302332475704,0.9192309719571092,0.837463810821668,0.9399259182225194,0.9790943282306809,,2
MiniBooNE,coreset,3,0.9311,0.17841032844757965,0.9144744475282054,0.913528904957822,0.828961097005954,0.9359772356277206,0.9765721305728956,,2
MiniBooNE,prototype,3,0.9166,0.21378701811192855,0.8960067333769756,0.8933431498609655,0.7921181171042387,0.916075268497364,0.9677047585191666,,2
MiniBooNE,stratified_coreset,3,0.8657,0.2839750078120787,0.8110788829222357,0.7799290154482501,0.6523388192197865,0.8941849819198058,0.9609978547895005,,2
MiniBooNE,random,4,0.9349,0.1613049499489078,0.920540955223925,0.9268213433583186,0.8415888719874266,0.9458066928440665,0.9805523917036272,,2
MiniBooNE,stratified,4,0.9344,0.16192427974420578,0.9197721332907735,0.9251695847751482,0.8399213842513152,0.9470103286192151,0.9805459021743589,,2
MiniBooNE,coreset,4,0.9281,0.17932988870013924,0.9089828611942681,0.9003577365393787,0.8190511073529864,0.933511452071086,0.9771622566599908,,2
MiniBooNE,prototype,4,0.9128,0.21270452529004333,0.8917941820114181,0.8910281217558547,0.7835970528036931,0.9174751157806911,0.9679557200098047,,2
MiniBooNE,stratified_coreset,4,0.8386,0.31886339540222347,0.7622056565705141,0.7305527632415625,0.5761132727934551,0.8842949189804856,0.9592594040214474,,2
numerai28.6,random,1,0.5054,0.6933510238597458,0.484748707590162,0.5033723647549719,0.007324343973498838,0.5131717375881477,0.5115225462786055,,2
numerai28.6,stratified,1,0.5068,0.6938368074011447,0.5067984020268226,0.5068735434424587,0.01374769076207253,0.5174074140298976,0.5142841849774471,,2
numerai28.6,coreset,1,0.5057,0.6932311576258445,0.49242858607290374,0.5040728405184305,0.008576166042631027,0.5041775741143191,0.5009777257508172,,2
numerai28.6,prototype,1,0.5085,0.6935665887465707,0.41109168492492126,0.5043248677776988,0.014512704945647931,0.5105367466527291,0.510532499195113,,2
numerai28.6,stratified_coreset,1,0.5071,0.6930645390277755,0.4269929163699475,0.5032658732368493,0.009669601180027198,0.510958739646253,0.5072643457116321,,2
numerai28.6,random,2,0.5055,0.6932227507006344,0.5015428433401371,0.5046279405580507,0.009388499527140557,0.5152065576351695,0.5120047384325088,,2
numerai28.6,stratified,2,0.5065,0.6932787236984315,0.5061265081718049,0.5062687580288684,0.012549325531731482,0.5114718557885556,0.5078488889358274,,2
numerai28.6,coreset,2,0.505,0.6935865058506323,0.4385616289198606,0.5086326137034982,0.024121991266649958,0.5199020254019153,0.5191756940430677,,2
numerai28.6,prototype,2,0.4989,0.6944004839854422,0.4358529002930739,0.4954768707783434,-0.012015477055846133,0.5007462533027298,0.49006354527305673,,2
numerai28.6,stratified_coreset,2,0.4929,0.693265061702435,0.48467977146365915,0.4942669799165478,-0.011883778588863293,0.5021009976037876,0.4972217595055081,,2
numerai28.6,random,3,0.5119,0.6925746713416097,0.451639422305895,0.5085074001604013,0.022454561971988,0.5239420245193374,0.518798333227722,,2
numerai28.6,stratified,3,0.5108,0.6929934783148064,0.5047861026216818,0.5097090501308621,0.019859898310870792,0.5216237072080332,0.5161961917801029,,2
numerai28.6,coreset,3,0.5133,0.6926130179573436,0.5045759339479096,0.5147357538191331,0.030659022632798547,0.5262156672836105,0.5211919521215415,,2
numerai28.6,prototype,3,0.5071,0.6930110394035203,0.35801286107722624,0.5021425517383961,0.014201992396146702,0.518808146842265,0.5178959156222337,,2
numerai28.6,stratified_coreset,3,0.5039,0.6933491443955354,0.4339651165742624,0.500298512287089,0.0008276364701050434,0.5055913124392377,0.5008613531639583,,2
numerai28.6,random,4,0.5116,0.6932339835248003,0.5111945652201761,0.5113557882420563,0.022735688067652186,0.5210367979298476,0.5200478883796071,,2
numerai28.6,stratified,4,0.511,0.6934678765380999,0.5033887169672759,0.5097676164653969,0.020108043134955456,0.5177014937775977,0.5158389531411718,,2
numerai28.6,coreset,4,0.5074,0.6930334314478093,0.5065705450862901,0.5078813324449172,0.015829531645377277,0.5136473563977425,0.5083664449146821,,2
numerai28.6,prototype,4,0.5047,0.6949780026710858,0.49265210595624276,0.5063574076172079,0.013413093913387233,0.5120989322444705,0.5057142380519877,,2
numerai28.6,stratified_coreset,4,0.5087,0.6929355527082454,0.392533373354664,0.504206614987477,0.0167202642096129,0.5140806012841841,0.5105508611811453,,2
nomao,random,1,0.9592340055128391,0.10621802611968469,0.9500017359316293,0.949521760727507,0.9000063906839645,0.9966849817622758,0.9914615822255519,,2
nomao,stratified,1,0.9589438560858843,0.10842248091447362,0.9495686281505242,0.9484043185211559,0.8991545138520397,0.9965630548362586,0.9910930552730607,,2
nomao,coreset,1,0.9599593790802263,0.10082772399219014,0.9513550350034856,0.9552108246463564,0.9028937735349594,0.9970378342329005,0.9923366403461616,,2
nomao,stratified_coreset,1,0.9580734078050196,0.1041323478542504,0.9489652084013034,0.951909656540719,0.8980388093640391,0.9968231545807495,0.9918084493235731,,2
nomao,random,2,0.96315102277673,0.09699179794193814,0.9550450211728408,0.956987603137007,0.9101365549513841,0.9973917248450881,0.9932801848637636,,2
nomao,stratified,2,0.9654722181923691,0.09364115760319584,0.9580276231616198,0.9616601494571215,0.9162151465939603,0.9975162633357064,0.9935772342965024,,2
nomao,coreset,2,0.9659074423328013,0.09007767123095467,0.9582882842958353,0.9589169288884287,0.9165814206531334,0.9976080792910118,0.9938791314109559,,2
nomao,stratified_coreset,2,0.9664877411867111,0.09229151280809106,0.958998270946119,0.9596278878258828,0.9180013982392647,0.9975557000866258,0.9937176107819041,,2
nomao,random,3,0.9598143043667489,0.10370978823953546,0.9507885805215552,0.9509946824025853,0.9015776960833883,0.9968968118902247,0.9920397971977513,,2
nomao,stratified,3,0.9632960974902075,0.09652652399431923,0.9550660562306786,0.9554128285748352,0.9101336057826974,0.9972142356491848,0.9929773594698328,,2
nomao,coreset,3,0.9619904250689105,0.09966008226391566,0.9538771599482352,0.9583087511175453,0.9079944664267838,0.9971016547190383,0.9925210585356535,,2
nomao,stratified_coreset,3,0.9622805744958653,0.1002033613920852,0.9540657753041402,0.9568355200159746,0.9082260280386004,0.9970630927011835,0.9924219389159098,,2
nomao,random,4,0.9619904250689105,0.10220090785029894,0.953346700986506,0.9525178343116024,0.9067020288302503,0.9969888811077241,0.9922121993251202,,2
nomao,stratified,4,0.9617002756419556,0.10267602589555982,0.9529761472851342,0.9520099622953505,0.9059640383050517,0.9970073900599756,0.9922678445226766,,2
nomao,coreset,4,0.9651820687654142,0.09526475502492267,0.9576371185619852,0.96084749234582,0.915399521970238,0.9973552863148263,0.9932247975216175,,2
nomao,stratified_coreset,4,0.9637313216306398,0.09657009418774726,0.9556190997160858,0.9561746365992131,0.9112420215645894,0.9971584456055671,0.9927265177266312,,2
volkert,random,1,0.6208,1.0858064243010899,0.510875997678464,0.48703385576648656,0.5507482307406025,0.567116557666467,0.9079209984067186,0.7969,10
volkert,stratified,1,0.6128,1.0876915168349126,0.4874269491067754,0.4682571546358842,0.5415025144976718,0.5592224665918776,0.9085219681103727,0.7947,10
volkert,coreset,1,0.5694,1.2032614889889197,0.4416306274960613,0.4316942182451702,0.49259323769907815,0.5021150618944159,0.884077686382428,0.7575,10
volkert,stratified_coreset,1,0.5708,1.2221641231367786,0.42695093616111424,0.4056248533364667,0.49997759961196075,0.502591109544024,0.8888071701058351,0.7519,10
volkert,random,2,0.6306,1.0520263865983162,0.5266308041261983,0.49757432364358667,0.5620939622146546,0.5819774867959394,0.9157500988374624,0.8052,10
volkert,stratified,2,0.6222,1.0788566091762573,0.5168088827208395,0.4925874555434075,0.5531441134156038,0.5606222980878092,0.910877549584086,0.7976,10
volkert,coreset,2,0.5591,1.190830414084057,0.4499484407550066,0.43735550077793706,0.4849734989725614,0.5114610592684137,0.8919493373836478,0.7558,10
volkert,stratified_coreset,2,0.5781,1.194149482145623,0.4520561164916601,0.4315293629345217,0.5069952497806628,0.5066045921517361,0.8935159490500327,0.7573,10
volkert,random,3,0.6302,1.069319536447258,0.5267875925690761,0.5031684822155544,0.5613841298428519,0.567413406800126,0.9118022575819141,0.7996,10
volkert,stratified,3,0.6255,1.068994537573552,0.5169703523511016,0.49257000626968284,0.5554154887007876,0.565472925492853,0.9116044846754704,0.7989,10
volkert,coreset,3,0.5649,1.208030414174448,0.4494731249554243,0.4439026410099773,0.48808190225861203,0.5056905008810383,0.887738746370688,0.7468,10
volkert,stratified_coreset,3,0.5618,1.2511197606268254,0.4258063502017416,0.403289557967413,0.49307726329326834,0.49507928206927937,0.8858283874737485,0.7401,10
volkert,random,4,0.6233,1.0821842235197892,0.5124203031562558,0.4880989755399695,0.553143582153878,0.5594190953506246,0.9102445512595267,0.7992,10
volkert,stratified,4,0.6254,1.0687541166491268,0.5037709974998124,0.48553933707256924,0.5556450834839682,0.557894166946864,0.9119043033619828,0.7999,10
volkert,coreset,4,0.5618,1.1994886367815663,0.4444936740289648,0.4330363114813391,0.48607744571747485,0.5045261684911885,0.887977706631369,0.7482,10
volkert,stratified_coreset,4,0.5563,1.2408988582110385,0.430286839491445,0.4118798075779222,0.48434880561885024,0.4951783801182755,0.8884336283558272,0.7377,10
jannis,prototype,1,0.6889,0.7513950029225573,0.5422467751475712,0.5286246602406989,0.5106362133428118,0.590360659428607,0.853878920951408,0.9211,4
jannis,prototype,2,0.6835,0.7579283620227439,0.5416716146485494,0.5292799403430404,0.5042798346041241,0.5943032367573523,0.8489560790538044,0.9197,4
jannis,prototype,3,0.6987,0.7435574739805794,0.5466781666301596,0.5355373667781065,0.5235465580663905,0.6053021625041151,0.8553301607023581,0.9218,4
jannis,prototype,4,0.6965,0.7449899606363694,0.5442754547432662,0.5338535844625778,0.5215252131776787,0.6041018941264384,0.8544654458924058,0.9221,4
covertype,prototype,1,0.6684,0.7389409342811217,0.5536821104090118,0.5966384923087926,0.49722860276935277,0.5909636319262889,0.9281940759048907,0.9733,7
covertype,prototype,2,0.6238,0.7625455184133554,0.5086916708705835,0.5719940465518473,0.4147565352878166,0.5492959532853839,0.917324823145146,0.9708,7
covertype,prototype,3,0.6838,0.725162112653331,0.5597472019667266,0.6103239546822677,0.5048582200866873,0.5755417996231734,0.929907867503742,0.9716,7
covertype,prototype,4,0.6693,0.735380177469091,0.5070145775063536,0.564917955084191,0.47163924319991846,0.564357062696892,0.927357363379574,0.9698,7
nomao,prototype,1,0.9603946032206586,0.107837866102476,0.9515286979321014,0.952010426435089,0.9030603081060001,0.996597399592613,0.9911878429219102,,2
nomao,prototype,2,0.9611199767880458,0.10469551143059797,0.9526240785242683,0.9551088170460167,0.9053246348647349,0.9968742565494962,0.9919021024086171,,2
nomao,prototype,3,0.9618453503554331,0.10629549228987152,0.9533042035023541,0.9537878237787245,0.9066113257350165,0.996762536086195,0.9914908746001695,,2
nomao,prototype,4,0.9603946032206586,0.10551372890258753,0.9515581053985741,0.9523152115301388,0.9031233939981591,0.9966269284143214,0.9912516879215163,,2
volkert,prototype,1,0.6083,1.1789465237614818,0.5069117555193676,0.4869521618769249,0.5356752228545086,0.5559281318918586,0.9018261267420934,0.7882,10
volkert,prototype,2,0.6063,1.1483256990903437,0.510494054769556,0.49078919606580007,0.5342127954402489,0.5483274097748452,0.9039863376132921,0.7906,10
volkert,prototype,3,0.6152,1.134965285863797,0.5160605914851712,0.4879390681197526,0.542882659094425,0.5634990903006546,0.9043309711483939,0.7956,10
volkert,prototype,4,0.6075,1.1887474078969011,0.5061365981959556,0.4838655603448986,0.5345713561811462,0.5408367017331109,0.8972967739112588,0.7822,10
